NGOV,"Inguz Fertility, Othila Ancestral, Wunjo Joy","True Love, Music, Harmony, Inherited Property, Genetics, Kinship, Heritage, Joy","Divination=2, Enchantment=2, Transmutation=2"
NGOW,"Inguz Fertility, Othila Ancestral, Wunjo Joy","True Love, Music, Harmony, Inherited Property, Genetics, Kinship, Heritage, Joy","Divination=2, Enchantment=2, Transmutation=2"
NGOX,"Inguz Fertility, Othila Ancestral, Thurisaz Thor","True Love, Music, Harmony, Inherited Property, Genetics, Protection, Polarity, Regeneration","Transmutation=3, Divination=2, Enchantment=1, Abjuration=1, Necromancy=1"
NGOY,"Inguz Fertility, Othila Ancestral, Eiwaz Death","True Love, Music, Harmony, Inherited Property, Genetics,  Tree of Life, Dreaming, Magic","Divination=3, Transmutation=2, Enchantment=1, Illusion=1"
NGOZ,"Inguz Fertility, Othila Ancestral, Algiz Protection","True Love, Music, Harmony, Inherited Property, Genetics, Divine Protection, Sanctuary","Divination=2, Transmutation=2, Enchantment=1, Abjuration=1"
NGOA,"Inguz Fertility, Othila Ancestral, Ansuz Odin","True Love, Music, Harmony, Inherited Property, Genetics, God, Ancestors","Divination=3, Transmutation=2, Enchantment=1"
NGOE,"Inguz Fertility, Othila Ancestral, Ehwaz Fire","True Love, Music, Harmony, Inherited Property, Genetics, Fire, Knowledge","Divination=3, Transmutation=2, Enchantment=1, Evocation=1"
NGOI,"Inguz Fertility, Othila Ancestral, Isa Ice","True Love, Music, Harmony, Inherited Property, Genetics, Cosmic Coherence","Transmutation=3, Divination=2, Enchantment=1"
NGOU,"Inguz Fertility, Othila Ancestral, Uruz Power","True Love, Music, Harmony, Inherited Property, Genetics, Primal Creative Force, Gateway","Transmutation=3, Divination=2, Enchantment=1, Evocation=1"
NGUB,"Inguz Fertility, Uruz Power, Berkana Birth","True Love, Music, Harmony, Primal Creative Force, Gateway, Earth Mother, Birth","Transmutation=3, Divination=1, Enchantment=1, Evocation=1, Conjuration=1"
NGUC,"Inguz Fertility, Uruz Power, Kaunaz Fire","True Love, Music, Harmony, Primal Creative Force, Gateway, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=2, Enchantment=1"
NGUD,"Inguz Fertility, Uruz Power, Dagaz Dawn","True Love, Music, Harmony, Primal Creative Force, Gateway, Intuition, Light Within","Transmutation=3, Divination=2, Enchantment=1, Evocation=1"
NGUF,"Inguz Fertility, Uruz Power, Fehu Frey","True Love, Music, Harmony, Primal Creative Force, Gateway, Wealth, Mother Rune","Enchantment=2, Transmutation=2, Divination=1, Evocation=1"
NGUG,"Inguz Fertility, Uruz Power, Gebo Gift","True Love, Music, Harmony, Primal Creative Force, Gateway, Divine Interaction","Transmutation=3, Divination=1, Enchantment=1, Evocation=1, Conjuration=1"
NGUH,"Inguz Fertility, Uruz Power, Hagalaz Air","True Love, Music, Harmony, Primal Creative Force, Gateway, Transformation, Egg of Life","Transmutation=3, Divination=1, Enchantment=1, Evocation=1"
NGUJ,"Inguz Fertility, Uruz Power, Jera Earth","True Love, Music, Harmony, Primal Creative Force, Gateway, Cycles, Right Action","Transmutation=3, Divination=2, Enchantment=1, Evocation=1"
NGUK,"Inguz Fertility, Uruz Power, Kaunaz Fire","True Love, Music, Harmony, Primal Creative Force, Gateway, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=2, Enchantment=1"
NGUL,"Inguz Fertility, Uruz Power, Laguz Water","True Love, Music, Harmony, Primal Creative Force, Gateway, Fertility, Living Renewal","Transmutation=3, Divination=1, Enchantment=1, Evocation=1, Conjuration=1"
NGUM,"Inguz Fertility, Uruz Power, Mannaz Man","True Love, Music, Harmony, Primal Creative Force, Gateway, Divine Union, Manifestation","Transmutation=3, Divination=1, Enchantment=1, Evocation=1, Conjuration=1, Illusion=1"
NGUN,"Inguz Fertility, Uruz Power, Nauthiz Necessity","True Love, Music, Harmony, Primal Creative Force, Gateway, Needs, Friction, Shadow","Enchantment=2, Transmutation=2, Divination=1, Evocation=1, Illusion=1, Necromancy=1"
NGUP,"Inguz Fertility, Uruz Power, Peorth Hearth","True Love, Music, Harmony, Primal Creative Force, Gateway, Divination, Luck, Primal Law","Transmutation=3, Divination=2, Enchantment=1, Evocation=1"
NGUQ,"Inguz Fertility, Uruz Power, Kaunaz Fire","True Love, Music, Harmony, Primal Creative Force, Gateway, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=2, Enchantment=1"
NGUR,"Inguz Fertility, Uruz Power, Raido Wheel","True Love, Music, Harmony, Primal Creative Force, Gateway, Solar Chariot, Rhythm","Transmutation=3, Enchantment=2, Divination=1, Evocation=1"
NGUS,"Inguz Fertility, Uruz Power, Sowulo Sun","True Love, Music, Harmony, Primal Creative Force, Gateway, Thunderbolt, Wheel of Power","Transmutation=3, Evocation=2, Divination=1, Enchantment=1"
NGUT,"Inguz Fertility, Uruz Power, Teiwaz Victory","True Love, Music, Harmony, Primal Creative Force, Gateway, Masculine Gods, Warrior Rune","Enchantment=2, Transmutation=2, Evocation=2, Divination=1"
NGUTH,"Inguz Fertility, Uruz Power, Thurisaz Thor","True Love, Music, Harmony, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Transmutation=3, Divination=1, Enchantment=1, Evocation=1, Abjuration=1, Necromancy=1"
NGUV,"Inguz Fertility, Uruz Power, Wunjo Joy","True Love, Music, Harmony, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Enchantment=2, Transmutation=2, Divination=1, Evocation=1"
NGUW,"Inguz Fertility, Uruz Power, Wunjo Joy","True Love, Music, Harmony, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Enchantment=2, Transmutation=2, Divination=1, Evocation=1"
NGUX,"Inguz Fertility, Uruz Power, Thurisaz Thor","True Love, Music, Harmony, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Transmutation=3, Divination=1, Enchantment=1, Evocation=1, Abjuration=1, Necromancy=1"
NGUY,"Inguz Fertility, Uruz Power, Eiwaz Death","True Love, Music, Harmony, Primal Creative Force, Gateway,  Tree of Life, Dreaming, Magic","Divination=2, Transmutation=2, Enchantment=1, Evocation=1, Illusion=1"
NGUZ,"Inguz Fertility, Uruz Power, Algiz Protection","True Love, Music, Harmony, Primal Creative Force, Gateway, Divine Protection, Sanctuary","Transmutation=2, Divination=1, Enchantment=1, Evocation=1, Abjuration=1"
NGUA,"Inguz Fertility, Uruz Power, Ansuz Odin","True Love, Music, Harmony, Primal Creative Force, Gateway, God, Ancestors","Divination=2, Transmutation=2, Enchantment=1, Evocation=1"
NGUE,"Inguz Fertility, Uruz Power, Ehwaz Fire","True Love, Music, Harmony, Primal Creative Force, Gateway, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=2, Enchantment=1"
NGUI,"Inguz Fertility, Uruz Power, Isa Ice","True Love, Music, Harmony, Primal Creative Force, Gateway, Cosmic Coherence","Transmutation=3, Divination=1, Enchantment=1, Evocation=1"
NGUO,"Inguz Fertility, Uruz Power, Othila Ancestral","True Love, Music, Harmony, Primal Creative Force, Gateway, Inherited Property, Genetics","Transmutation=3, Divination=2, Enchantment=1, Evocation=1"
PAB,"Peorth Hearth, Ansuz Odin, Berkana Birth","Divination, Luck, Primal Law, God, Ancestors, Earth Mother, Birth","Divination=2, Transmutation=2, Conjuration=1"
PAC,"Peorth Hearth, Ansuz Odin, Kaunaz Fire","Divination, Luck, Primal Law, God, Ancestors, Fire, Knowledge","Divination=3, Transmutation=1, Evocation=1"
PAD,"Peorth Hearth, Ansuz Odin, Dagaz Dawn","Divination, Luck, Primal Law, God, Ancestors, Intuition, Light Within","Divination=3, Transmutation=2"
PAF,"Peorth Hearth, Ansuz Odin, Fehu Frey","Divination, Luck, Primal Law, God, Ancestors, Wealth, Mother Rune","Divination=2, Transmutation=1, Enchantment=1"
PAG,"Peorth Hearth, Ansuz Odin, Gebo Gift","Divination, Luck, Primal Law, God, Ancestors, Divine Interaction","Divination=2, Transmutation=2, Conjuration=1"
PAH,"Peorth Hearth, Ansuz Odin, Hagalaz Air","Divination, Luck, Primal Law, God, Ancestors, Transformation, Egg of Life","Divination=2, Transmutation=2"
PAJ,"Peorth Hearth, Ansuz Odin, Jera Earth","Divination, Luck, Primal Law, God, Ancestors, Cycles, Right Action","Divination=3, Transmutation=2"
PAK,"Peorth Hearth, Ansuz Odin, Kaunaz Fire","Divination, Luck, Primal Law, God, Ancestors, Fire, Knowledge","Divination=3, Transmutation=1, Evocation=1"
PAL,"Peorth Hearth, Ansuz Odin, Laguz Water","Divination, Luck, Primal Law, God, Ancestors, Fertility, Living Renewal","Divination=2, Transmutation=2, Conjuration=1"
PAM,"Peorth Hearth, Ansuz Odin, Mannaz Man","Divination, Luck, Primal Law, God, Ancestors, Divine Union, Manifestation","Divination=2, Transmutation=2, Conjuration=1, Illusion=1"
PAN,"Peorth Hearth, Ansuz Odin, Nauthiz Necessity","Divination, Luck, Primal Law, God, Ancestors, Needs, Friction, Shadow","Divination=2, Transmutation=1, Enchantment=1, Illusion=1, Necromancy=1"
PANG,"Peorth Hearth, Ansuz Odin, Inguz Fertility","Divination, Luck, Primal Law, God, Ancestors, True Love, Music, Harmony","Divination=3, Transmutation=2, Enchantment=1"
PAQ,"Peorth Hearth, Ansuz Odin, Kaunaz Fire","Divination, Luck, Primal Law, God, Ancestors, Fire, Knowledge","Divination=3, Transmutation=1, Evocation=1"
PAR,"Peorth Hearth, Ansuz Odin, Raido Wheel","Divination, Luck, Primal Law, God, Ancestors, Solar Chariot, Rhythm","Divination=2, Transmutation=2, Enchantment=1"
PAS,"Peorth Hearth, Ansuz Odin, Sowulo Sun","Divination, Luck, Primal Law, God, Ancestors, Thunderbolt, Wheel of Power","Divination=2, Transmutation=2, Evocation=1"
PAT,"Peorth Hearth, Ansuz Odin, Teiwaz Victory","Divination, Luck, Primal Law, God, Ancestors, Masculine Gods, Warrior Rune","Divination=2, Transmutation=1, Evocation=1, Enchantment=1"
PATH,"Peorth Hearth, Ansuz Odin, Thurisaz Thor","Divination, Luck, Primal Law, God, Ancestors, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Abjuration=1, Necromancy=1"
PAV,"Peorth Hearth, Ansuz Odin, Wunjo Joy","Divination, Luck, Primal Law, God, Ancestors, Kinship, Heritage, Joy","Divination=2, Transmutation=1, Enchantment=1"
PAW,"Peorth Hearth, Ansuz Odin, Wunjo Joy","Divination, Luck, Primal Law, God, Ancestors, Kinship, Heritage, Joy","Divination=2, Transmutation=1, Enchantment=1"
PAX,"Peorth Hearth, Ansuz Odin, Thurisaz Thor","Divination, Luck, Primal Law, God, Ancestors, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Abjuration=1, Necromancy=1"
PAY,"Peorth Hearth, Ansuz Odin, Eiwaz Death","Divination, Luck, Primal Law, God, Ancestors,  Tree of Life, Dreaming, Magic","Divination=3, Transmutation=1, Illusion=1"
PAZ,"Peorth Hearth, Ansuz Odin, Algiz Protection","Divination, Luck, Primal Law, God, Ancestors, Divine Protection, Sanctuary","Divination=2, Transmutation=1, Abjuration=1"
PAE,"Peorth Hearth, Ansuz Odin, Ehwaz Fire","Divination, Luck, Primal Law, God, Ancestors, Fire, Knowledge","Divination=3, Transmutation=1, Evocation=1"
PAI,"Peorth Hearth, Ansuz Odin, Isa Ice","Divination, Luck, Primal Law, God, Ancestors, Cosmic Coherence","Divination=2, Transmutation=2"
PAO,"Peorth Hearth, Ansuz Odin, Othila Ancestral","Divination, Luck, Primal Law, God, Ancestors, Inherited Property, Genetics","Divination=3, Transmutation=2"
PAU,"Peorth Hearth, Ansuz Odin, Uruz Power","Divination, Luck, Primal Law, God, Ancestors, Primal Creative Force, Gateway","Divination=2, Transmutation=2, Evocation=1"
PEB,"Peorth Hearth, Ehwaz Fire, Berkana Birth","Divination, Luck, Primal Law, Fire, Knowledge, Earth Mother, Birth","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
PEC,"Peorth Hearth, Ehwaz Fire, Kaunaz Fire","Divination, Luck, Primal Law, Fire, Knowledge, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
PED,"Peorth Hearth, Ehwaz Fire, Dagaz Dawn","Divination, Luck, Primal Law, Fire, Knowledge, Intuition, Light Within","Divination=3, Transmutation=2, Evocation=1"
PEF,"Peorth Hearth, Ehwaz Fire, Fehu Frey","Divination, Luck, Primal Law, Fire, Knowledge, Wealth, Mother Rune","Divination=2, Transmutation=1, Evocation=1, Enchantment=1"
PEG,"Peorth Hearth, Ehwaz Fire, Gebo Gift","Divination, Luck, Primal Law, Fire, Knowledge, Divine Interaction","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
PEH,"Peorth Hearth, Ehwaz Fire, Hagalaz Air","Divination, Luck, Primal Law, Fire, Knowledge, Transformation, Egg of Life","Divination=2, Transmutation=2, Evocation=1"
PEJ,"Peorth Hearth, Ehwaz Fire, Jera Earth","Divination, Luck, Primal Law, Fire, Knowledge, Cycles, Right Action","Divination=3, Transmutation=2, Evocation=1"
PEK,"Peorth Hearth, Ehwaz Fire, Kaunaz Fire","Divination, Luck, Primal Law, Fire, Knowledge, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
PEL,"Peorth Hearth, Ehwaz Fire, Laguz Water","Divination, Luck, Primal Law, Fire, Knowledge, Fertility, Living Renewal","Divination=2, Transmutation=2, Evocation=1, Conjuration=1"
PEM,"Peorth Hearth, Ehwaz Fire, Mannaz Man","Divination, Luck, Primal Law, Fire, Knowledge, Divine Union, Manifestation","Divination=2, Transmutation=2, Evocation=1, Conjuration=1, Illusion=1"
PEN,"Peorth Hearth, Ehwaz Fire, Nauthiz Necessity","Divination, Luck, Primal Law, Fire, Knowledge, Needs, Friction, Shadow","Divination=2, Transmutation=1, Evocation=1, Enchantment=1, Illusion=1, Necromancy=1"
PENG,"Peorth Hearth, Ehwaz Fire, Inguz Fertility","Divination, Luck, Primal Law, Fire, Knowledge, True Love, Music, Harmony","Divination=3, Transmutation=2, Evocation=1, Enchantment=1"
PEQ,"Peorth Hearth, Ehwaz Fire, Kaunaz Fire","Divination, Luck, Primal Law, Fire, Knowledge, Fire, Knowledge","Divination=3, Evocation=2, Transmutation=1"
PER,"Peorth Hearth, Ehwaz Fire, Raido Wheel","Divination, Luck, Primal Law, Fire, Knowledge, Solar Chariot, Rhythm","Divination=2, Transmutation=2, Evocation=1, Enchantment=1"
PES,"Peorth Hearth, Ehwaz Fire, Sowulo Sun","Divination, Luck, Primal Law, Fire, Knowledge, Thunderbolt, Wheel of Power","Divination=2, Transmutation=2, Evocation=2"
PET,"Peorth Hearth, Ehwaz Fire, Teiwaz Victory","Divination, Luck, Primal Law, Fire, Knowledge, Masculine Gods, Warrior Rune","Divination=2, Evocation=2, Transmutation=1, Enchantment=1"
PETH,"Peorth Hearth, Ehwaz Fire, Thurisaz Thor","Divination, Luck, Primal Law, Fire, Knowledge, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Evocation=1, Abjuration=1, Necromancy=1"
PEV,"Peorth Hearth, Ehwaz Fire, Wunjo Joy","Divination, Luck, Primal Law, Fire, Knowledge, Kinship, Heritage, Joy","Divination=2, Transmutation=1, Evocation=1, Enchantment=1"
PEW,"Peorth Hearth, Ehwaz Fire, Wunjo Joy","Divination, Luck, Primal Law, Fire, Knowledge, Kinship, Heritage, Joy","Divination=2, Transmutation=1, Evocation=1, Enchantment=1"
PEX,"Peorth Hearth, Ehwaz Fire, Thurisaz Thor","Divination, Luck, Primal Law, Fire, Knowledge, Protection, Polarity, Regeneration","Divination=2, Transmutation=2, Evocation=1, Abjuration=1, Necromancy=1"
PEY,"Peorth Hearth, Ehwaz Fire, Eiwaz Death","Divination, Luck, Primal Law, Fire, Knowledge,  Tree of Life, Dreaming, Magic","Divination=3, Transmutation=1, Evocation=1, Illusion=1"
PEZ,"Peorth Hearth, Ehwaz Fire, Algiz Protection","Divination, Luck, Primal Law, Fire, Knowledge, Divine Protection, Sanctuary","Divination=2, Transmutation=1, Evocation=1, Abjuration=1"
PEA,"Peorth Hearth, Ehwaz Fire, Ansuz Odin","Divination, Luck, Primal Law, Fire, Knowledge, God, Ancestors","Divination=3, Transmutation=1, Evocation=1"
PEI,"Peorth Hearth, Ehwaz Fire, Isa Ice","Divination, Luck, Primal Law, Fire, Knowledge, Cosmic Coherence","Divination=2, Transmutation=2, Evocation=1"
PEO,"Peorth Hearth, Ehwaz Fire, Othila Ancestral","Divination, Luck, Primal Law, Fire, Knowledge, Inherited Property, Genetics","Divination=3, Transmutation=2, Evocation=1"
PEU,"Peorth Hearth, Ehwaz Fire, Uruz Power","Divination, Luck, Primal Law, Fire, Knowledge, Primal Creative Force, Gateway","Divination=2, Transmutation=2, Evocation=2"
PIB,"Peorth Hearth, Isa Ice, Berkana Birth","Divination, Luck, Primal Law, Cosmic Coherence, Earth Mother, Birth","Transmutation=3, Divination=1, Conjuration=1"
PIC,"Peorth Hearth, Isa Ice, Kaunaz Fire","Divination, Luck, Primal Law, Cosmic Coherence, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=1"
PID,"Peorth Hearth, Isa Ice, Dagaz Dawn","Divination, Luck, Primal Law, Cosmic Coherence, Intuition, Light Within","Transmutation=3, Divination=2"
PIF,"Peorth Hearth, Isa Ice, Fehu Frey","Divination, Luck, Primal Law, Cosmic Coherence, Wealth, Mother Rune","Transmutation=2, Divination=1, Enchantment=1"
PIG,"Peorth Hearth, Isa Ice, Gebo Gift","Divination, Luck, Primal Law, Cosmic Coherence, Divine Interaction","Transmutation=3, Divination=1, Conjuration=1"
PIH,"Peorth Hearth, Isa Ice, Hagalaz Air","Divination, Luck, Primal Law, Cosmic Coherence, Transformation, Egg of Life","Transmutation=3, Divination=1"
PIJ,"Peorth Hearth, Isa Ice, Jera Earth","Divination, Luck, Primal Law, Cosmic Coherence, Cycles, Right Action","Transmutation=3, Divination=2"
PIK,"Peorth Hearth, Isa Ice, Kaunaz Fire","Divination, Luck, Primal Law, Cosmic Coherence, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=1"
PIL,"Peorth Hearth, Isa Ice, Laguz Water","Divination, Luck, Primal Law, Cosmic Coherence, Fertility, Living Renewal","Transmutation=3, Divination=1, Conjuration=1"
PIM,"Peorth Hearth, Isa Ice, Mannaz Man","Divination, Luck, Primal Law, Cosmic Coherence, Divine Union, Manifestation","Transmutation=3, Divination=1, Conjuration=1, Illusion=1"
PIN,"Peorth Hearth, Isa Ice, Nauthiz Necessity","Divination, Luck, Primal Law, Cosmic Coherence, Needs, Friction, Shadow","Transmutation=2, Divination=1, Enchantment=1, Illusion=1, Necromancy=1"
PING,"Peorth Hearth, Isa Ice, Inguz Fertility","Divination, Luck, Primal Law, Cosmic Coherence, True Love, Music, Harmony","Transmutation=3, Divination=2, Enchantment=1"
PIQ,"Peorth Hearth, Isa Ice, Kaunaz Fire","Divination, Luck, Primal Law, Cosmic Coherence, Fire, Knowledge","Divination=2, Transmutation=2, Evocation=1"
PIR,"Peorth Hearth, Isa Ice, Raido Wheel","Divination, Luck, Primal Law, Cosmic Coherence, Solar Chariot, Rhythm","Transmutation=3, Divination=1, Enchantment=1"
PIS,"Peorth Hearth, Isa Ice, Sowulo Sun","Divination, Luck, Primal Law, Cosmic Coherence, Thunderbolt, Wheel of Power","Transmutation=3, Divination=1, Evocation=1"
PIT,"Peorth Hearth, Isa Ice, Teiwaz Victory","Divination, Luck, Primal Law, Cosmic Coherence, Masculine Gods, Warrior Rune","Transmutation=2, Divination=1, Evocation=1, Enchantment=1"
PITH,"Peorth Hearth, Isa Ice, Thurisaz Thor","Divination, Luck, Primal Law, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=3, Divination=1, Abjuration=1, Necromancy=1"
PIV,"Peorth Hearth, Isa Ice, Wunjo Joy","Divination, Luck, Primal Law, Cosmic Coherence, Kinship, Heritage, Joy","Transmutation=2, Divination=1, Enchantment=1"
